area_fips,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg
06023,0,10,70,0,2005,48852,1449641734,284803197,13236447,571,29674,41215107,2.9,12396697,4.6
06025,0,10,70,0,2005,54254,1621032248,298448766,14810346,575,29879,100308642,6.6,15242012,5.4
06027,0,10,70,0,2005,7829,233786494,40870596,1685038,574,29863,9958278,4.4,1450424,3.7
06029,0,10,70,0,2005,266068,9090278086,1691579864,81188993,657,34165,619976375,7.3,175477672,11.6
06031,0,10,70,0,2005,39918,1197101616,222345280,10794941,577,29989,52781051,4.6,6768688,3.1
06033,0,10,70,0,2005,15619,455050301,92573003,4455218,560,29134,17387769,4.0,4012321,4.5
06035,0,10,70,0,2005,10026,336427522,34373115,1603479,645,33556,12425089,3.8,-1367500,-3.8
06037,0,10,70,0,2005,4082533,189303127152,28418582251,1282764998,892,46369,7428159882,4.1,1166600038,4.3
06039,0,10,70,0,2005,44071,1293751868,242436128,11809727,565,29356,76220953,6.3,9937424,4.3
06041,0,10,70,0,2005,108903,5736808748,776051262,34249989,1013,52678,197718913,3.6,1160391,0.1
06043,0,10,70,0,2005,5267,145286146,30281876,1603851,530,27583,6046241,4.3,2083718,7.4
06045,0,10,70,0,2005,32500,933175993,196829808,9094724,552,28713,56484578,6.4,6072106,3.2
06047,0,10,70,0,2005,68625,2073099976,427495610,20419225,581,30209,101575866,5.2,20921666,5.1
06049,0,10,70,0,2005,2844,75206802,12554189,617618,509,26444,3843860,5.4,-40618,-0.3
06051,0,10,70,0,2005,7117,235876938,53028841,2730943,637,33145,28288575,13.6,-137626,-0.3
06053,0,10,70,0,2005,169540,6114760320,1179774051,57202713,694,36067,306731477,5.3,65639945,5.9
06055,0,10,70,0,2005,65201,2619756360,453872235,21066987,773,40180,108162897,4.3,11344134,2.6
06057,0,10,70,0,2005,29776,1012127694,194411758,9076836,654,33991,62103250,6.5,11301974,6.2
06059,0,10,70,0,2005,1489269,70296446445,11412463159,513154180,908,47202,4355388564,6.6,584996004,5.4
06061,0,10,70,0,2005,133102,5318734143,932551560,43726057,768,39960,260455078,5.1,19210127,2.1
06063,0,10,70,0,2005,7328,228825474,39339323,1991141,601,31228,-2115518,-0.9,-157519,-0.4
06065,0,10,70,0,2005,604689,21001012616,4124963720,190540149,668,34730,1653064076,8.5,322352755,8.5
06067,0,10,70,0,2005,624259,27924635718,3505556417,160178484,860,44732,1735092267,6.6,274823888,8.5
06069,0,10,70,0,2005,16312,555454153,117128674,5873769,655,34052,21871081,4.1,5462062,4.9
06071,0,10,70,0,2005,633672,22590860027,4198678703,188083856,686,35651,1711010884,8.2,381949595,10.0
06073,0,10,70,0,2005,1291900,56615776961,8606669990,388814179,843,43824,2776064469,5.2,374531135,4.5
06075,0,10,70,0,2005,524940,34955970674,3777863596,174032478,1281,66590,2496615999,7.7,223441904,6.3
06077,0,10,70,0,2005,218216,7644097720,1427634611,68343128,674,35030,284481361,3.9,47423132,3.4
06079,0,10,70,0,2005,102447,3458461973,634419466,27470123,649,33759,146055377,4.4,17030632,2.8
06081,0,10,70,0,2005,326536,21738617363,2469529100,115617900,1280,66573,1300695613,6.4,73090588,3.0
06083,0,10,70,0,2005,184444,7208137234,1174073375,51377310,752,39080,437654333,6.5,55146305,4.9
06085,0,10,70,0,2005,854927,62147377397,6200518138,301149799,1398,72693,2712231529,4.6,166855734,2.8
06087,0,10,70,0,2005,96286,3660415045,651508038,29950418,731,38016,70915497,2.0,35543238,5.8
06089,0,10,70,0,2005,66138,2125608222,419589799,19709526,618,32139,69364798,3.4,18797060,4.7
06091,0,10,70,0,2005,746,22167834,4177020,194876,571,29706,1618803,7.9,316536,8.2
06093,0,10,70,0,2005,14039,381892132,72248509,3457201,523,27203,7013725,1.9,-1016549,-1.4
06095,0,10,70,0,2005,129185,4964698816,825184104,38355281,739,38431,276848223,5.9,51335530,6.6
06097,0,10,70,0,2005,189073,7566187530,1284593612,59094924,770,40017,306419235,4.2,59106075,4.8
06099,0,10,70,0,2005,173937,5970434847,1155961166,55279772,660,34325,360661961,6.4,60897777,5.6
06101,0,10,70,0,2005,26697,799265665,180333496,8635363,576,29938,32083507,4.2,9563876,5.6
06103,0,10,70,0,2005,17373,519470285,113666189,5614875,575,29901,20410657,4.1,4101291,3.7
06105,0,10,70,0,2005,2989,81988144,13491115,627531,528,27435,1446506,1.8,305446,2.3
06107,0,10,70,0,2005,140360,4011745570,892443326,43794466,550,28582,253779522,6.8,47868132,5.7
06109,0,10,70,0,2005,18170,586946062,98481880,4689091,621,32302,42229440,7.8,4626517,4.9
06111,0,10,70,0,2005,312638,13942582988,2220044118,99475534,858,44597,872959079,6.7,150545496,7.3
06113,0,10,70,0,2005,98819,3769448203,533208173,24778201,734,38145,198283313,5.6,39113869,7.9
06115,0,10,70,0,2005,17345,615939536,76573362,3609840,683,35511,27705401,4.7,519883,0.7
06999,0,10,70,0,2005,331529,19533517702,3398375453,147365792,1133,58919,1928978833,11.0,154004165,4.7
06001,0,10,70,0,2006,683616,38227854030,4726704812,215597410,1075,55920,2324770555,6.5,117122863,2.5
06003,0,10,70,0,2006,750,20774670,5435002,316817,533,27709,-605416,-2.8,-740167,-12.0
06005,0,10,70,0,2006,12666,442564646,60169859,2663250,672,34940,28576050,6.9,3042928,5.3
06007,0,10,70,0,2006,76107,2401714994,431033532,19224552,607,31557,156380614,7.0,6196922,1.5
06009,0,10,70,0,2006,9171,278349469,52509426,2335439,584,30352,11918185,4.5,478430,0.9
06011,0,10,70,0,2006,8128,234722554,54897203,2997736,555,28879,7305750,3.2,-2123775,-3.7
06013,0,10,70,0,2006,345649,18370921546,2445439750,105234316,1022,53149,869250956,5.0,34076576,1.4
06015,0,10,70,0,2006,8355,256203174,37233814,1701103,590,30663,15133184,6.3,308004,0.8
06017,0,10,70,0,2006,52289,1962183400,336028631,15434033,722,37526,163842365,9.1,14896569,4.6
06019,0,10,70,0,2006,350356,11738179198,2246019502,105318628,644,33504,742785944,6.8,88508332,4.1
06021,0,10,70,0,2006,7779,238607352,47153411,2241698,590,30674,23011394,10.7,3299652,7.5
06023,0,10,70,0,2006,49709,1522433347,289539030,13063846,589,30627,72791613,5.0,4735833,1.7
06025,0,10,70,0,2006,56547,1698373438,329320318,15914669,578,30035,77341190,4.8,30871552,10.3
06027,0,10,70,0,2006,7780,243414526,41234140,1659212,602,31286,9628032,4.1,363544,0.9
06029,0,10,70,0,2006,276017,9942279214,1802707114,84468003,693,36020,852001128,9.4,111127250,6.6
06031,0,10,70,0,2006,41925,1305894633,234342759,11206082,599,31148,108793017,9.1,11997479,5.4
06033,0,10,70,0,2006,15931,484553869,96099998,4567762,585,30416,29503568,6.5,3526995,3.8
06035,0,10,70,0,2006,10114,357334773,35380295,1601690,679,35332,20907251,6.2,1007180,2.9
06037,0,10,70,0,2006,4161761,201917548818,29579318933,1275577297,933,48517,12614421666,6.7,1160736682,4.1
06039,0,10,70,0,2006,45515,1420668539,271161259,13076309,600,31213,126916671,9.8,28725131,11.8
06041,0,10,70,0,2006,108984,5961065932,790841424,34220192,1052,54697,224257184,3.9,14790162,1.9
06043,0,10,70,0,2006,5551,158673756,33672353,1767868,550,28585,13387610,9.2,3390477,11.2
06045,0,10,70,0,2006,32486,975307668,195272102,8712182,577,30022,42131675,4.5,-1557706,-0.8
06047,0,10,70,0,2006,69783,2173519134,433301775,19882896,599,31147,100419158,4.8,5806165,1.4
06049,0,10,70,0,2006,2861,80486190,14042665,681064,541,28135,5279388,7.0,1488476,11.9
06051,0,10,70,0,2006,7047,223032160,52924748,2607597,609,31651,-12844778,-5.4,-104093,-0.2
06053,0,10,70,0,2006,168013,6380136495,1225177368,58446025,730,37974,265376175,4.3,45403317,3.8
06055,0,10,70,0,2006,66029,2759223970,464456769,20884057,804,41788,139467610,5.3,10584534,2.3
06057,0,10,70,0,2006,30314,1084728806,201985531,8941194,688,35783,72601112,7.2,7573773,3.9
06059,0,10,70,0,2006,1514873,74419483149,11773659053,506251776,945,49126,4123036704,5.9,361195894,3.2
06061,0,10,70,0,2006,136972,5728276245,986101390,43405853,804,41821,409542102,7.7,53549830,5.7
06063,0,10,70,0,2006,7328,238642995,40363999,2028875,626,32564,9817521,4.3,1024676,2.6
06065,0,10,70,0,2006,633940,22980953532,4409163384,194528048,697,36251,1979940916,9.4,284199664,6.9
06067,0,10,70,0,2006,636988,29650956706,3573938556,157245130,895,46549,1726320988,6.2,68382139,2.0
06069,0,10,70,0,2006,16363,581378169,117973630,5807984,683,35529,25924016,4.7,844956,0.7
06071,0,10,70,0,2006,654679,24270388370,4401397379,188487841,713,37072,1679528343,7.4,202718676,4.8
06073,0,10,70,0,2006,1313949,60157440203,8870936650,387276509,880,45784,3541663242,6.3,264266660,3.1
06075,0,10,70,0,2006,536304,37932234352,3954484748,175992208,1360,70729,2976263678,8.5,176621152,4.7
06077,0,10,70,0,2006,221739,8077049921,1465783291,68457163,700,36426,432952201,5.7,38148680,2.7
06079,0,10,70,0,2006,105317,3701510630,674022511,27895451,676,35146,243048657,7.0,39603045,6.2
06081,0,10,70,0,2006,334910,22773446298,2561706176,116107487,1308,67999,1034828935,4.8,92177076,3.7
06083,0,10,70,0,2006,184981,7459618542,1184596528,49601898,776,40326,251481308,3.5,10523153,0.9
06085,0,10,70,0,2006,877710,67911728304,6548013877,308922496,1488,77374,5764350907,9.3,347495739,5.6
06087,0,10,70,0,2006,97488,3975212261,655998551,29280419,784,40776,314797216,8.6,4490513,0.7
06089,0,10,70,0,2006,67766,2257078986,428904644,19683248,641,33307,131470764,6.2,9314845,2.2
06091,0,10,70,0,2006,717,22531348,4089062,180781,605,31443,363514,1.6,-87958,-2.1
06093,0,10,70,0,2006,14320,407351981,76265093,3552916,547,28446,25459849,6.7,4016584,5.6
06095,0,10,70,0,2006,130804,5261629908,846537052,38059401,774,40225,296931092,6.0,21352948,2.6
06097,0,10,70,0,2006,191555,7955809238,1324035244,58622460,799,41533,389621708,5.1,39441632,3.1
06099,0,10,70,0,2006,174431,6186670145,1179515599,53878052,682,35468,216235298,3.6,23554433,2.0
06101,0,10,70,0,2006,28092,890794785,187761338,8768157,610,31710,91529120,11.5,7427842,4.1
06103,0,10,70,0,2006,17786,548015965,114311220,5450723,593,30812,28545680,5.5,645031,0.6
06105,0,10,70,0,2006,2914,84291906,13404796,625774,556,28926,2303762,2.8,-86319,-0.6
06107,0,10,70,0,2006,146806,4370623298,982839286,47601969,573,29772,358877728,8.9,90395960,10.1
06109,0,10,70,0,2006,18185,618085089,101201391,4648705,654,33989,31139027,5.3,2719511,2.8
06111,0,10,70,0,2006,317030,14414388561,2301985725,101186308,874,45467,471805573,3.4,81941607,3.7
06113,0,10,70,0,2006,99368,3897084094,554803662,24834394,754,39219,127635891,3.4,21595489,4.1
06115,0,10,70,0,2006,17278,635573740,75439450,3448800,707,36785,19634204,3.2,-1133912,-1.5
06999,0,10,70,0,2006,291317,19235650759,3143021139,134621425,1270,66030,-297866943,-1.5,-255354314,-7.5
06001,0,10,70,0,2007,686655,39955719775,4907310731,208962082,1119,58189,1727865745,4.5,180605919,3.8
06003,0,10,70,0,2007,743,21881749,5149466,285930,566,29441,1107079,5.3,-285536,-5.3
06005,0,10,70,0,2007,13026,478012564,62064619,2537517,706,36696,35447918,8.0,1894760,3.1
06007,0,10,70,0,2007,76336,2534899346,435214188,18508897,639,33207,133184352,5.5,4180656,1.0
06009,0,10,70,0,2007,9193,289326076,53280024,2243665,605,31473,10976607,3.9,770598,1.5
06011,0,10,70,0,2007,8451,261220954,62194420,3322286,594,30910,26498400,11.3,7297217,13.3
06013,0,10,70,0,2007,344954,19088527509,2516120808,100529250,1064,55336,717605963,3.9,70681058,2.9
06015,0,10,70,0,2007,8438,276584051,37568087,1653273,630,32777,20380877,8.0,334273,0.9
06017,0,10,70,0,2007,52741,2059341493,338998713,14987923,751,39046,97158093,5.0,2970082,0.9
06019,0,10,70,0,2007,355221,12472209233,2308384814,103413436,675,35111,734030035,6.3,62365312,2.8
06021,0,10,70,0,2007,8062,256074171,48965412,2255530,611,31764,17466819,7.3,1812001,3.8
06023,0,10,70,0,2007,49097,1564148426,285703176,12211738,613,31858,41715079,2.7,-3835854,-1.3
06025,0,10,70,0,2007,57170,1853407156,331544159,15208935,623,32419,155033718,9.1,2223841,0.7
06027,0,10,70,0,2007,7660,258875310,41885889,1578809,650,33796,15460784,6.4,651749,1.6
06029,0,10,70,0,2007,280884,10745035255,1847763421,82227917,736,38254,802756041,8.1,45056307,2.5
06031,0,10,70,0,2007,43840,1424944387,237781802,11013077,625,32504,119049754,9.1,3439043,1.5
06033,0,10,70,0,2007,15570,490264997,96480370,4445716,606,31488,5711128,1.2,380372,0.4
06035,0,10,70,0,2007,10273,389823518,35288412,1494539,730,37947,32488745,9.1,-91883,-0.3
06037,0,10,70,0,2007,4200998,211566441027,29985932121,1226650270,968,50361,9648892209,4.8,406613188,1.4
06039,0,10,70,0,2007,46453,1545294455,283960905,13208830,640,33266,124625916,8.8,12799646,4.7
06041,0,10,70,0,2007,108655,6054797486,778020673,31548884,1072,55725,93731554,1.6,-12820751,-1.6
06043,0,10,70,0,2007,5544,161523542,34109200,1737841,560,29134,2849786,1.8,436847,1.3
06045,0,10,70,0,2007,32760,1033680047,194796507,8296216,607,31553,58372379,6.0,-475595,-0.2
06047,0,10,70,0,2007,70629,2284921179,438534779,19443922,622,32351,111402045,5.1,5233004,1.2
06049,0,10,70,0,2007,2781,82997161,13617610,643005,574,29843,2510971,3.1,-425055,-3.0
06051,0,10,70,0,2007,7176,231706456,51008697,2397808,621,32288,8674296,3.9,-1916051,-3.6
06053,0,10,70,0,2007,170471,6719725836,1213749929,55819738,758,39419,339589341,5.3,-11427439,-0.9
06055,0,10,70,0,2007,67961,3001925537,482544310,20538280,849,44171,242701567,8.8,18087541,3.9
06057,0,10,70,0,2007,30708,1147158372,203387835,8657357,718,37357,62429566,5.8,1402304,0.7
06059,0,10,70,0,2007,1509528,76702240372,11637148722,471480942,977,50812,2282757223,3.1,-136510331,-1.2
06061,0,10,70,0,2007,138602,6010502887,967310811,41362780,834,43365,282226642,4.9,-18790579,-1.9
06063,0,10,70,0,2007,7085,240776175,39169301,1895509,653,33982,2133180,0.9,-1194698,-3.0
06065,0,10,70,0,2007,635440,23761874821,4321270812,177362402,719,37394,780921289,3.4,-87892572,-2.0
06067,0,10,70,0,2007,639439,30946543471,3589306107,149530057,931,48396,1295586765,4.4,15367551,0.4
06069,0,10,70,0,2007,16701,595953417,119351330,5750425,686,35683,14575248,2.5,1377700,1.2
06071,0,10,70,0,2007,663618,25401621999,4443919604,178057458,736,38277,1131233629,4.7,42522225,1.0
06073,0,10,70,0,2007,1321214,62964597433,8847865579,361674808,916,47657,2807157230,4.7,-23071071,-0.3
06075,0,10,70,0,2007,556401,41799789955,4169062563,177343262,1445,75125,3867555603,10.2,214577815,5.4
06077,0,10,70,0,2007,224765,8520002402,1486048901,65981466,729,37906,442952481,5.5,20265610,1.4
06079,0,10,70,0,2007,106425,3910056858,667622173,25984880,707,36740,208546228,5.6,-6400338,-0.9
06081,0,10,70,0,2007,340640,24628385136,2585337701,109427742,1390,72300,1854938838,8.1,23631525,0.9
06083,0,10,70,0,2007,187462,7867186243,1197700954,47338198,807,41967,407567701,5.5,13104426,1.1
06085,0,10,70,0,2007,896685,74336267618,6671627518,297601267,1594,82901,6424539314,9.5,123613641,1.9
06087,0,10,70,0,2007,98910,4108718850,666124330,28651655,799,41540,133506589,3.4,10125779,1.5
06089,0,10,70,0,2007,68514,2394744778,441083182,19242704,672,34953,137665792,6.1,12178538,2.8
06091,0,10,70,0,2007,728,23051112,4479187,187585,609,31653,519764,2.3,390125,9.5
06093,0,10,70,0,2007,14235,423819959,75199061,3332941,573,29772,16467978,4.0,-1066032,-1.4
06095,0,10,70,0,2007,128081,5498713496,810865318,33569863,826,42932,237083588,4.5,-35671734,-4.2
06097,0,10,70,0,2007,193598,8290561482,1325720601,55821810,824,42824,334752244,4.2,1685357,0.1
06099,0,10,70,0,2007,175125,6433991855,1169977286,51322677,707,36739,247321710,4.0,-9538313,-0.8
06101,0,10,70,0,2007,28846,939768789,193328094,8744884,627,32579,48974004,5.5,5566756,3.0
06103,0,10,70,0,2007,17308,558764685,110938672,5043697,621,32284,10748720,2.0,-3372548,-3.0
06105,0,10,70,0,2007,2929,87466933,14330629,637250,574,29864,3175027,3.8,925833,6.9
06107,0,10,70,0,2007,149797,4638852426,1001888295,46292570,596,30968,268229128,6.1,19049009,1.9
06109,0,10,70,0,2007,18131,645506018,100954057,4396845,685,35603,27420929,4.4,-247334,-0.2
06111,0,10,70,0,2007,318098,15163446147,2289614693,94175533,917,47669,749057586,5.2,-12371032,-0.5
06113,0,10,70,0,2007,102581,4277600140,570381720,24183281,802,41700,380516046,9.8,15578058,2.8
06115,0,10,70,0,2007,17564,687299082,75230247,3309813,753,39131,51725342,8.1,-209203,-0.3
06999,0,10,70,0,2007,289676,20335958830,3221892437,132527153,1350,70203,1100308071,5.7,78871298,2.5
06001,0,10,70,0,2008,683099,40074339756,4754265660,197022673,1128,58666,118619981,0.3,-153045071,-3.1
06003,0,10,70,0,2008,670,20683074,4322080,244212,594,30893,-1198675,-5.5,-827386,-16.1
06005,0,10,70,0,2008,12797,485641583,56376761,2229724,730,37950,7629019,1.6,-5687858,-9.2
06007,0,10,70,0,2008,75845,2602264099,425370707,17447718,660,34310,67364753,2.7,-9843481,-2.3
06009,0,10,70,0,2008,8775,286345487,47720381,1947396,628,32633,-2980589,-1.0,-5559643,-10.4
06011,0,10,70,0,2008,8021,266920292,58955333,3036424,640,33277,5699338,2.2,-3239087,-5.2
06013,0,10,70,0,2008,339547,19118464248,2413619748,93978597,1083,56306,29936739,0.2,-102501060,-4.1
06015,0,10,70,0,2008,8592,286787775,37277576,1591495,642,33379,10203724,3.7,-290511,-0.8
06017,0,10,70,0,2008,51761,2089499869,323046033,13665372,776,40368,30158376,1.5,-15952680,-4.7
06019,0,10,70,0,2008,354548,12777055695,2268479575,99369995,693,36038,304846462,2.4,-39905239,-1.7
06021,0,10,70,0,2008,8085,265469541,50141793,2251660,631,32834,9395370,3.7,1176381,2.4
06023,0,10,70,0,2008,49265,1629238349,286668678,11713158,636,33071,65089923,4.2,965502,0.3
06025,0,10,70,0,2008,59815,1988182801,323957104,14575969,639,33239,134775645,7.3,-7587055,-2.3
06027,0,10,70,0,2008,7612,266739752,40446784,1460898,674,35042,7864442,3.0,-1439105,-3.4
06029,0,10,70,0,2008,284966,11249434862,1848685912,80981072,759,39476,504399607,4.7,922491,0.0
06031,0,10,70,0,2008,42873,1516597459,243863008,11295952,680,35374,91653072,6.4,6081206,2.6
06033,0,10,70,0,2008,15285,504617907,92877736,4183081,635,33014,14352910,2.9,-3602634,-3.7
06035,0,10,70,0,2008,10508,408859212,34296962,1389241,748,38909,19035694,4.9,-991450,-2.8
06037,0,10,70,0,2008,4168699,214691398107,28998638099,1136152926,990,51501,3124957080,1.5,-987294022,-3.3
06039,0,10,70,0,2008,46263,1591673725,280845037,12867987,662,34405,46379270,3.0,-3115868,-1.1
06041,0,10,70,0,2008,109340,6134652244,765321008,30062932,1079,56106,79854758,1.3,-12699665,-1.6
06043,0,10,70,0,2008,5498,162581436,32200413,1682541,569,29569,1057894,0.7,-1908787,-5.6
06045,0,10,70,0,2008,32074,1065987872,190430446,7825118,639,33236,32307825,3.1,-4366061,-2.2
06047,0,10,70,0,2008,69893,2369564976,436445560,18899703,652,33903,84643797,3.7,-2089219,-0.5
06049,0,10,70,0,2008,2760,85388829,13575511,619990,595,30942,2391668,2.9,-42099,-0.3
06051,0,10,70,0,2008,7313,241458603,55763744,2575913,635,33016,9752147,4.2,4755047,9.3
06053,0,10,70,0,2008,172450,6938536969,1213257980,54680579,774,40235,218811133,3.3,-491949,0.0
06055,0,10,70,0,2008,68850,3102458004,477967873,19474940,867,45061,100532467,3.3,-4576437,-0.9
06057,0,10,70,0,2008,30152,1154021438,193301556,7920834,736,38273,6863066,0.6,-10086279,-5.0
06059,0,10,70,0,2008,1482773,76473937115,11059082349,433366130,992,51575,-228303257,-0.3,-578066373,-5.0
06061,0,10,70,0,2008,135701,5903964803,933387905,38321195,837,43507,-106538084,-1.8,-33922906,-3.5
06063,0,10,70,0,2008,6805,243310276,36758302,1781815,688,35752,2534101,1.1,-2410999,-6.2
06065,0,10,70,0,2008,610377,23236848356,3950248173,156838091,732,38070,-525026465,-2.2,-371022639,-8.6
06067,0,10,70,0,2008,627491,31536300642,3364889693,137228501,966,50258,589757171,1.9,-224416414,-6.3
06069,0,10,70,0,2008,15642,582793504,107657909,5037720,717,37259,-13159913,-2.2,-11693421,-9.8
06071,0,10,70,0,2008,649531,25417130665,4107440487,159905967,753,39132,15508666,0.1,-336479117,-7.6
06073,0,10,70,0,2008,1317274,64650283320,8587409318,338300967,944,49079,1685685887,2.7,-260456261,-2.9
06075,0,10,70,0,2008,573011,43269507745,4185116252,174062933,1452,75513,1469717790,3.5,16053689,0.4
06077,0,10,70,0,2008,220827,8628919354,1452112116,63314103,751,39075,108916952,1.3,-33936785,-2.3
06079,0,10,70,0,2008,104929,4001375750,661370607,24620473,733,38134,91318892,2.3,-6251566,-0.9
06081,0,10,70,0,2008,342361,24686175862,2500593460,103708667,1387,72106,57790726,0.2,-84744241,-3.3
06083,0,10,70,0,2008,188434,8030534399,1185234643,44970097,820,42617,163348156,2.1,-12466311,-1.0
06085,0,10,70,0,2008,906502,73247228798,6595159398,285409459,1554,80802,-1089038820,-1.5,-76468120,-1.1
06087,0,10,70,0,2008,97409,4039604813,643133742,26900475,798,41471,-69114037,-1.7,-22990588,-3.5
06089,0,10,70,0,2008,65488,2335000847,406083983,17079012,686,35655,-59743931,-2.5,-34999199,-7.9
06091,0,10,70,0,2008,667,21524707,3895619,155768,621,32295,-1526405,-6.6,-583568,-13.0
06093,0,10,70,0,2008,14175,441903078,74263155,3208017,600,31174,18083119,4.3,-935906,-1.2
06095,0,10,70,0,2008,126324,5717944989,772322376,31235765,870,45264,219231493,4.0,-38542942,-4.8
06097,0,10,70,0,2008,190574,8339002367,1289761138,51881371,841,43757,48440885,0.6,-35959463,-2.7
06099,0,10,70,0,2008,172713,6540196544,1134605622,48558208,728,37867,106204689,1.7,-35371664,-3.0
06101,0,10,70,0,2008,27976,942071569,181934008,8023597,648,33675,2302780,0.2,-11394086,-5.9
06103,0,10,70,0,2008,17109,563388578,104606430,4614695,633,32930,4623893,0.8,-6332242,-5.7
06105,0,10,70,0,2008,2847,87429166,13336284,558856,590,30706,-37767,0.0,-994345,-6.9
06107,0,10,70,0,2008,150584,4821428397,1005521016,46058599,616,32018,182575971,3.9,3632721,0.4
06109,0,10,70,0,2008,17823,649086501,94961888,4026430,700,36419,3580483,0.6,-5992169,-5.9
06111,0,10,70,0,2008,314394,14616296484,2189724310,87476452,894,46490,-547149663,-3.6,-99890383,-4.4
06113,0,10,70,0,2008,101456,4388027502,544680153,22583761,832,43251,110427362,2.6,-25701567,-4.5
06115,0,10,70,0,2008,17124,705800360,77132450,3417459,793,41216,18501278,2.7,1902203,2.5
06999,0,10,70,0,2008,261242,20299862685,2775962914,116687979,1494,77705,-36096145,-0.2,-445929523,-13.8
06001,0,10,70,0,2009,640949,37728228417,4278280952,181741827,1132,58863,-2346111339,-5.9,-475984708,-10.0
06003,0,10,70,0,2009,600,19731128,4499997,262080,632,32867,-951946,-4.6,177917,4.1
06005,0,10,70,0,2009,12511,463108603,51452983,2215155,712,37015,-22532980,-4.6,-4923778,-8.7
06007,0,10,70,0,2009,71621,2519561290,390164372,16731617,677,35179,-82702809,-3.2,-35206335,-8.3
06009,0,10,70,0,2009,7826,261666730,41151382,1749848,643,33434,-24678757,-8.6,-6568999,-13.8
06011,0,10,70,0,2009,8087,271449130,58619266,3077255,646,33567,4528838,1.7,-336067,-0.6
06013,0,10,70,0,2009,320798,18028465083,2239781502,88413259,1081,56199,-1089999165,-5.7,-173838246,-7.2
06015,0,10,70,0,2009,8345,277872314,33244887,1480725,640,33299,-8915461,-3.1,-4032689,-10.8
06017,0,10,70,0,2009,48364,1957205335,291123795,12495961,778,40468,-132294534,-6.3,-31922238,-9.9
06019,0,10,70,0,2009,334586,12187795463,2033388816,91305647,701,36427,-589260232,-4.6,-235090759,-10.4
06021,0,10,70,0,2009,7899,260404498,47699057,2202813,634,32969,-5065043,-1.9,-2442736,-4.9
06023,0,10,70,0,2009,46186,1520222459,254744685,10439360,633,32915,-109015890,-6.7,-31923993,-11.1
06025,0,10,70,0,2009,57237,1958641636,304237920,14036104,658,34220,-29541165,-1.5,-19719184,-6.1
06027,0,10,70,0,2009,7511,265046206,38198236,1404777,679,35287,-1693546,-0.6,-2248548,-5.6
06029,0,10,70,0,2009,268087,10735824138,1674223188,75235887,770,40046,-513610724,-4.6,-174462724,-9.4
06031,0,10,70,0,2009,41353,1463960816,218802812,10012769,681,35402,-52636643,-3.5,-25060196,-10.3
06033,0,10,70,0,2009,14611,482535096,86808657,3949832,635,33026,-22082811,-4.4,-6069079,-6.5
06035,0,10,70,0,2009,10464,398206435,31683488,1331589,732,38055,-10652777,-2.6,-2613474,-7.6
06037,0,10,70,0,2009,3930689,201757652252,26448634856,1069711908,987,51329,-12933745855,-6.0,-2550003243,-8.8
06039,0,10,70,0,2009,44706,1552486328,272107040,12889850,668,34726,-39187397,-2.5,-8737997,-3.1
06041,0,10,70,0,2009,102632,5695312619,694152533,28023603,1067,55492,-439339625,-7.2,-71168475,-9.3
06043,0,10,70,0,2009,5283,160384563,29603715,1551564,584,30357,-2196873,-1.4,-2596698,-8.1
06045,0,10,70,0,2009,29940,986843897,173189884,7154094,634,32961,-79143975,-7.4,-17240562,-9.1
06047,0,10,70,0,2009,68827,2359640944,409279561,18632499,659,34284,-9924032,-0.4,-27165999,-6.2
06049,0,10,70,0,2009,2743,86922550,12987201,620813,609,31687,1533721,1.8,-588310,-4.3
06051,0,10,70,0,2009,6926,230419914,47128201,2155828,640,33269,-11038689,-4.6,-8635543,-15.5
06053,0,10,70,0,2009,165014,6643088216,1106843385,51660286,774,40258,-295448753,-4.3,-106414595,-8.8
06055,0,10,70,0,2009,65012,2936846460,432173359,18043612,869,45174,-165611544,-5.3,-45794514,-9.6
06057,0,10,70,0,2009,28039,1091866285,171542336,7277010,749,38940,-62155153,-5.4,-21759220,-11.3
06059,0,10,70,0,2009,1373084,70559813036,10004911523,404128944,988,51388,-5914124079,-7.7,-1054170826,-9.5
06061,0,10,70,0,2009,125916,5588860798,819853549,34548091,854,44386,-315104005,-5.3,-113534356,-12.2
06063,0,10,70,0,2009,6163,217531616,32538808,1592906,679,35299,-25778660,-10.6,-4219494,-11.5
06065,0,10,70,0,2009,565109,21485996668,3482410402,144736283,731,38021,-1750851688,-7.5,-467837771,-11.8
06067,0,10,70,0,2009,599247,30184128887,2995405079,125523890,969,50370,-1352171755,-4.3,-369484614,-11.0
06069,0,10,70,0,2009,14527,548443430,101348445,4838744,726,37754,-34350074,-5.9,-6309464,-5.9
06071,0,10,70,0,2009,608124,23952304648,3659443980,148806948,757,39387,-1464826017,-5.8,-447996507,-10.9
06073,0,10,70,0,2009,1247861,61444861195,7794775891,316178823,947,49240,-3205422125,-5.0,-792633427,-9.2
06075,0,10,70,0,2009,549716,40458651115,3828224511,161191014,1415,73599,-2810856630,-6.5,-356891741,-8.5
06077,0,10,70,0,2009,208889,8203912055,1301103818,58548061,755,39274,-425007299,-4.9,-151008298,-10.4
