area_fips,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,state_fips
C1090,0,10,40,0,1990,275887,6322607587,0,0,441,22917,0,0.0,0,0.0,C1
C1094,0,10,80,0,1990,11858,228222891,0,0,370,19246,0,0.0,0,0.0,C1
C1098,0,10,80,0,1990,11103,219107534,0,0,379,19734,0,0.0,0,0.0,C1
C1102,0,10,40,0,1990,50782,920177933,0,0,348,18120,0,0.0,0,0.0,C1
C1106,0,10,80,0,1990,7332,115842053,0,0,304,15800,0,0.0,0,0.0,C1
C1110,0,10,40,0,1990,79570,1582138196,0,0,382,19884,0,0.0,0,0.0,C1
C1114,0,10,80,0,1990,13203,227387358,0,0,331,17222,0,0.0,0,0.0,C1
C1118,0,10,40,0,1990,33209,632807240,0,0,366,19056,0,0.0,0,0.0,C1
C1122,0,10,80,0,1990,18600,332235324,0,0,343,17862,0,0.0,0,0.0,C1
C1126,0,10,40,0,1990,116528,3564419804,0,0,588,30588,0,0.0,0,0.0,C1
C1130,0,10,40,0,1990,48253,1202646105,0,0,479,24924,0,0.0,0,0.0,C1
C1134,0,10,40,0,1990,53361,978152127,0,0,353,18331,0,0.0,0,0.0,C1
C1138,0,10,80,0,1990,5220,118020213,0,0,435,22608,0,0.0,0,0.0,C1
C1142,0,10,80,0,1990,13810,250459076,0,0,349,18136,0,0.0,0,0.0,C1
C1146,0,10,40,0,1990,171985,4635105569,0,0,518,26951,0,0.0,0,0.0,C1
C1150,0,10,40,0,1990,45316,847966432,0,0,360,18712,0,0.0,0,0.0,C1
C1154,0,10,40,0,1990,83360,1803211702,0,0,416,21632,0,0.0,0,0.0,C1
C1158,0,10,80,0,1990,7963,118529352,0,0,286,14884,0,0.0,0,0.0,C1
C1162,0,10,80,0,1990,18045,345527954,0,0,368,19148,0,0.0,0,0.0,C1
C1166,0,10,80,0,1990,7262,110818422,0,0,293,15260,0,0.0,0,0.0,C1
C1170,0,10,40,0,1990,130274,2488209186,0,0,367,19100,0,0.0,0,0.0,C1
C1174,0,10,80,0,1990,16779,337998413,0,0,387,20144,0,0.0,0,0.0,C1
C1178,0,10,80,0,1990,29344,558418488,0,0,366,19030,0,0.0,0,0.0,C1
C1182,0,10,80,0,1990,13716,264864574,0,0,371,19311,0,0.0,0,0.0,C1
C1186,0,10,80,0,1990,5976,102351715,0,0,329,17128,0,0.0,0,0.0,C1
C1190,0,10,80,0,1990,16885,316942785,0,0,361,18771,0,0.0,0,0.0,C1
C1194,0,10,80,0,1990,16223,324183765,0,0,384,19983,0,0.0,0,0.0,C1
C1198,0,10,80,0,1990,10936,175975892,0,0,309,16091,0,0.0,0,0.0,C1
C1202,0,10,40,0,1990,58513,1209114938,0,0,397,20664,0,0.0,0,0.0,C1
C1206,0,10,40,0,1990,1519842,38010103552,0,0,481,25009,0,0.0,0,0.0,C1
C1210,0,10,40,0,1990,135349,3207319144,0,0,456,23697,0,0.0,0,0.0,C1
C1214,0,10,80,0,1990,15835,323114797,0,0,392,20405,0,0.0,0,0.0,C1
C1218,0,10,80,0,1990,23927,478545861,0,0,385,20000,0,0.0,0,0.0,C1
C1222,0,10,40,0,1990,33716,654533387,0,0,373,19413,0,0.0,0,0.0,C1
C1226,0,10,40,0,1990,190025,4179582857,0,0,423,21995,0,0.0,0,0.0,C1
C1230,0,10,80,0,1990,57241,1164246961,0,0,391,20339,0,0.0,0,0.0,C1
C1238,0,10,80,0,1990,12454,240490185,0,0,371,19311,0,0.0,0,0.0,C1
C1242,0,10,40,0,1990,389806,8543796986,0,0,422,21918,0,0.0,0,0.0,C1
C1246,0,10,80,0,1990,10314,176778191,0,0,330,17140,0,0.0,0,0.0,C1
C1254,0,10,40,0,1990,202355,4549214453,0,0,432,22481,0,0.0,0,0.0,C1
C1258,0,10,40,0,1990,1101519,27111612719,0,0,473,24613,0,0.0,0,0.0,C1
C1262,0,10,40,0,1990,63364,1265511577,0,0,384,19972,0,0.0,0,0.0,C1
C1266,0,10,80,0,1990,23131,400891717,0,0,333,17332,0,0.0,0,0.0,C1
C1270,0,10,40,0,1990,70230,1385285663,0,0,379,19725,0,0.0,0,0.0,C1
C1274,0,10,80,0,1990,27185,545975806,0,0,386,20084,0,0.0,0,0.0,C1
C1278,0,10,80,0,1990,19206,505081077,0,0,506,26299,0,0.0,0,0.0,C1
C1282,0,10,80,0,1990,8118,145564034,0,0,345,17930,0,0.0,0,0.0,C1
C1286,0,10,80,0,1990,22864,440179197,0,0,370,19252,0,0.0,0,0.0,C1
C1290,0,10,80,0,1990,13593,237004978,0,0,335,17435,0,0.0,0,0.0,C1
C1294,0,10,40,0,1990,256223,5642202413,0,0,423,22021,0,0.0,0,0.0,C1
C1298,0,10,40,0,1990,56680,1392184303,0,0,472,24562,0,0.0,0,0.0,C1
C1302,0,10,40,0,1990,35569,776409606,0,0,420,21828,0,0.0,0,0.0,C1
C1306,0,10,80,0,1990,12114,305946327,0,0,486,25256,0,0.0,0,0.0,C1
C1310,0,10,80,0,1990,8209,125193903,0,0,293,15250,0,0.0,0,0.0,C1
C1314,0,10,40,0,1990,136920,3134934559,0,0,440,22896,0,0.0,0,0.0,C1
C1318,0,10,80,0,1990,24815,494490878,0,0,383,19927,0,0.0,0,0.0,C1
C1322,0,10,80,0,1990,23219,479841540,0,0,397,20666,0,0.0,0,0.0,C1
C1326,0,10,80,0,1990,13457,271583624,0,0,388,20182,0,0.0,0,0.0,C1
C1330,0,10,80,0,1990,7069,121348816,0,0,330,17166,0,0.0,0,0.0,C1
C1334,0,10,80,0,1990,14166,289540640,0,0,393,20439,0,0.0,0,0.0,C1
C1338,0,10,40,0,1990,52812,999786374,0,0,364,18931,0,0.0,0,0.0,C1
C1342,0,10,80,0,1990,11955,216222886,0,0,348,18087,0,0.0,0,0.0,C1
C1346,0,10,40,0,1990,31877,592369343,0,0,357,18583,0,0.0,0,0.0,C1
C1350,0,10,80,0,1990,8896,153185023,0,0,331,17221,0,0.0,0,0.0,C1
C1354,0,10,80,0,1990,15770,297192177,0,0,362,18846,0,0.0,0,0.0,C1
C1362,0,10,80,0,1990,15408,298005169,0,0,372,19341,0,0.0,0,0.0,C1
C1366,0,10,80,0,1990,8851,164789416,0,0,358,18618,0,0.0,0,0.0,C1
C1370,0,10,80,0,1990,11408,223609708,0,0,377,19601,0,0.0,0,0.0,C1
C1374,0,10,40,0,1990,51638,980178531,0,0,365,18982,0,0.0,0,0.0,C1
C1378,0,10,40,0,1990,116235,2731206172,0,0,452,23497,0,0.0,0,0.0,C1
C1382,0,10,40,0,1990,415511,9308095024,0,0,431,22402,0,0.0,0,0.0,C1
C1386,0,10,80,0,1990,7259,138600053,0,0,367,19095,0,0.0,0,0.0,C1
C1390,0,10,40,0,1990,38247,720656267,0,0,362,18842,0,0.0,0,0.0,C1
C1394,0,10,80,0,1990,11538,222327373,0,0,371,19269,0,0.0,0,0.0,C1
C1398,0,10,40,0,1990,56912,1127034906,0,0,381,19803,0,0.0,0,0.0,C1
C1402,0,10,40,0,1990,59702,1107498613,0,0,357,18550,0,0.0,0,0.0,C1
C1406,0,10,40,0,1990,61585,1431048297,0,0,447,23237,0,0.0,0,0.0,C1
C1410,0,10,80,0,1990,35661,713159160,0,0,385,19998,0,0.0,0,0.0,C1
C1414,0,10,80,0,1990,35208,647865228,0,0,354,18401,0,0.0,0,0.0,C1
C1418,0,10,80,0,1990,19264,325473027,0,0,325,16895,0,0.0,0,0.0,C1
C1422,0,10,80,0,1990,9962,175090120,0,0,338,17576,0,0.0,0,0.0,C1
C1426,0,10,40,0,1990,141455,2853744341,0,0,388,20174,0,0.0,0,0.0,C1
C1434,0,10,80,0,1990,7634,127320722,0,0,321,16679,0,0.0,0,0.0,C1
C1438,0,10,80,0,1990,14939,257110000,0,0,331,17211,0,0.0,0,0.0,C1
C1442,0,10,80,0,1990,9857,247342539,0,0,483,25093,0,0.0,0,0.0,C1
C1446,0,10,40,0,1990,2141088,60198677425,0,0,541,28116,0,0.0,0,0.0,C1
C1450,0,10,40,0,1990,117964,2740707527,0,0,447,23233,0,0.0,0,0.0,C1
C1454,0,10,40,0,1990,37019,664753144,0,0,345,17957,0,0.0,0,0.0,C1
C1458,0,10,80,0,1990,19630,325463196,0,0,319,16580,0,0.0,0,0.0,C1
C1462,0,10,80,0,1990,16249,303538499,0,0,359,18680,0,0.0,0,0.0,C1
C1466,0,10,80,0,1990,22341,385682618,0,0,332,17264,0,0.0,0,0.0,C1
C1470,0,10,80,0,1990,14360,188741940,0,0,253,13143,0,0.0,0,0.0,C1
C1474,0,10,40,0,1990,64047,1388489973,0,0,417,21679,0,0.0,0,0.0,C1
C1478,0,10,80,0,1990,10437,182329865,0,0,336,17470,0,0.0,0,0.0,C1
C1482,0,10,80,0,1990,9673,206269781,0,0,410,21323,0,0.0,0,0.0,C1
C1486,0,10,40,0,1990,406729,13974513107,0,0,661,34358,0,0.0,0,0.0,C1
C1494,0,10,80,0,1990,15114,402398241,0,0,512,26624,0,0.0,0,0.0,C1
C1502,0,10,80,0,1990,9945,164900613,0,0,319,16582,0,0.0,0,0.0,C1
C1506,0,10,80,0,1990,5527,90210619,0,0,314,16322,0,0.0,0,0.0,C1
C1510,0,10,80,0,1990,10532,167341541,0,0,306,15889,0,0.0,0,0.0,C1
C1514,0,10,80,0,1990,5601,95206183,0,0,327,16997,0,0.0,0,0.0,C1
C1518,0,10,40,0,1990,77673,1220965716,0,0,302,15719,0,0.0,0,0.0,C1
C1522,0,10,80,0,1990,11812,206206852,0,0,336,17458,0,0.0,0,0.0,C1
C1526,0,10,40,0,1990,33415,601386915,0,0,346,17998,0,0.0,0,0.0,C1
C1534,0,10,80,0,1990,16003,300970462,0,0,362,18807,0,0.0,0,0.0,C1
C1538,0,10,40,0,1990,531409,11787974000,0,0,427,22182,0,0.0,0,0.0,C1
C1542,0,10,80,0,1990,13226,226143323,0,0,329,17099,0,0.0,0,0.0,C1
C1546,0,10,80,0,1990,21767,442569433,0,0,391,20332,0,0.0,0,0.0,C1
C1550,0,10,40,0,1990,55079,966845482,0,0,338,17554,0,0.0,0,0.0,C1
C1554,0,10,40,0,1990,88689,2083075964,0,0,452,23488,0,0.0,0,0.0,C1
C1558,0,10,80,0,1990,11858,242120623,0,0,393,20418,0,0.0,0,0.0,C1
C1562,0,10,80,0,1990,12797,229118156,0,0,344,17903,0,0.0,0,0.0,C1
C1566,0,10,80,0,1990,16990,326165383,0,0,369,19198,0,0.0,0,0.0,C1
C1570,0,10,80,0,1990,12000,221099714,0,0,354,18426,0,0.0,0,0.0,C1
C1574,0,10,80,0,1990,12945,241121891,0,0,358,18627,0,0.0,0,0.0,C1
C1578,0,10,80,0,1990,12893,242776227,0,0,362,18831,0,0.0,0,0.0,C1
C1582,0,10,80,0,1990,9720,158907029,0,0,314,16349,0,0.0,0,0.0,C1
C1586,0,10,80,0,1990,8538,151193519,0,0,341,17709,0,0.0,0,0.0,C1
C1590,0,10,80,0,1990,9708,140494686,0,0,278,14472,0,0.0,0,0.0,C1
C1594,0,10,40,0,1990,162368,3374081977,0,0,400,20780,0,0.0,0,0.0,C1
C1598,0,10,40,0,1990,125611,2418146723,0,0,370,19251,0,0.0,0,0.0,C1
C1602,0,10,80,0,1990,36225,622648922,0,0,331,17189,0,0.0,0,0.0,C1
C1606,0,10,80,0,1990,22640,413369674,0,0,351,18259,0,0.0,0,0.0,C1
C1610,0,10,80,0,1990,16801,337353866,0,0,386,20080,0,0.0,0,0.0,C1
C1618,0,10,40,0,1990,21492,464720194,0,0,416,21623,0,0.0,0,0.0,C1
C1622,0,10,40,0,1990,27763,576560927,0,0,399,20768,0,0.0,0,0.0,C1
C1626,0,10,80,0,1990,7314,115236704,0,0,303,15756,0,0.0,0,0.0,C1
C1630,0,10,40,0,1990,103072,2250491768,0,0,420,21834,0,0.0,0,0.0,C1
C1634,0,10,80,0,1990,9209,157524006,0,0,329,17106,0,0.0,0,0.0,C1
C1638,0,10,80,0,1990,15117,292315706,0,0,372,19337,0,0.0,0,0.0,C1
C1642,0,10,80,0,1990,8799,190421782,0,0,416,21641,0,0.0,0,0.0,C1
C1646,0,10,80,0,1990,15361,280157891,0,0,351,18239,0,0.0,0,0.0,C1
C1650,0,10,80,0,1990,20890,394034182,0,0,363,18862,0,0.0,0,0.0,C1
C1654,0,10,80,0,1990,47053,893120756,0,0,365,18981,0,0.0,0,0.0,C1
C1658,0,10,40,0,1990,86395,1734544988,0,0,386,20077,0,0.0,0,0.0,C1
C1662,0,10,40,0,1990,118958,2706677484,0,0,438,22753,0,0.0,0,0.0,C1
C1666,0,10,80,0,1990,22838,446487021,0,0,376,19551,0,0.0,0,0.0,C1
C1670,0,10,40,0,1990,200818,3895199388,0,0,373,19397,0,0.0,0,0.0,C1
C1674,0,10,40,0,1990,574923,13249446291,0,0,443,23046,0,0.0,0,0.0,C1
C1682,0,10,40,0,1990,70148,1463173978,0,0,401,20858,0,0.0,0,0.0,C1
C1686,0,10,40,0,1990,190366,3952947826,0,0,399,20765,0,0.0,0,0.0,C1
C1690,0,10,80,0,1990,11843,208171041,0,0,338,17578,0,0.0,0,0.0,C1
C1694,0,10,40,0,1990,30313,591942126,0,0,376,19527,0,0.0,0,0.0,C1
C1698,0,10,40,0,1990,3849265,103080990325,0,0,515,26779,0,0.0,0,0.0,C1
C1702,0,10,40,0,1990,61789,1118670750,0,0,348,18105,0,0.0,0,0.0,C1
C1706,0,10,80,0,1990,22047,490355390,0,0,428,22241,0,0.0,0,0.0,C1
C1714,0,10,40,0,1990,831119,18268923342,0,0,423,21981,0,0.0,0,0.0,C1
C1718,0,10,80,0,1990,8081,144067519,0,0,343,17828,0,0.0,0,0.0,C1
C1720,0,10,80,0,1990,13643,258340807,0,0,364,18935,0,0.0,0,0.0,C1
C1722,0,10,80,0,1990,28228,527178846,0,0,359,18676,0,0.0,0,0.0,C1
C1726,0,10,80,0,1990,9777,153407437,0,0,302,15691,0,0.0,0,0.0,C1
C1730,0,10,40,0,1990,52268,890164724,0,0,328,17031,0,0.0,0,0.0,C1
C1734,0,10,80,0,1990,11061,199517381,0,0,347,18038,0,0.0,0,0.0,C1
C1738,0,10,80,0,1990,11672,184578221,0,0,304,15814,0,0.0,0,0.0,C1
C1742,0,10,40,0,1990,33091,625448289,0,0,363,18901,0,0.0,0,0.0,C1
C1746,0,10,40,0,1990,1017476,24895520087,0,0,471,24468,0,0.0,0,0.0,C1
C1750,0,10,80,0,1990,9991,174726136,0,0,336,17488,0,0.0,0,0.0,C1
C1754,0,10,80,0,1990,19761,358492106,0,0,349,18141,0,0.0,0,0.0,C1
C1758,0,10,80,0,1990,11542,179015534,0,0,298,15510,0,0.0,0,0.0,C1
C1762,0,10,80,0,1990,4513,43527919,0,0,186,9646,0,0.0,0,0.0,C1
C1766,0,10,40,0,1990,24582,433548736,0,0,339,17637,0,0.0,0,0.0,C1
C1770,0,10,80,0,1990,16003,284783139,0,0,342,17796,0,0.0,0,0.0,C1
C1774,0,10,80,0,1990,11932,240751510,0,0,388,20177,0,0.0,0,0.0,C1
C1778,0,10,40,0,1990,62304,1058561444,0,0,327,16990,0,0.0,0,0.0,C1
C1782,0,10,40,0,1990,154831,3242768468,0,0,403,20944,0,0.0,0,0.0,C1
C1786,0,10,40,0,1990,59887,1146444603,0,0,368,19144,0,0.0,0,0.0,C1
C1790,0,10,40,0,1990,265355,5415875375,0,0,392,20410,0,0.0,0,0.0,C1
C1794,0,10,80,0,1990,23617,552043596,0,0,450,23374,0,0.0,0,0.0,C1
C1798,0,10,40,0,1990,98377,1875833005,0,0,367,19068,0,0.0,0,0.0,C1
C1802,0,10,40,0,1990,34356,808473633,0,0,453,23532,0,0.0,0,0.0,C1
C1806,0,10,80,0,1990,27437,523767071,0,0,367,19090,0,0.0,0,0.0,C1
C1810,0,10,80,0,1990,14336,263735874,0,0,354,18397,0,0.0,0,0.0,C1
C1814,0,10,40,0,1990,703096,16045461605,0,0,439,22821,0,0.0,0,0.0,C1
C1818,0,10,80,0,1990,54522,1204194293,0,0,425,22087,0,0.0,0,0.0,C1
C1822,0,10,80,0,1990,11413,263665807,0,0,444,23102,0,0.0,0,0.0,C1
C1826,0,10,80,0,1990,31091,506950060,0,0,314,16306,0,0.0,0,0.0,C1
C1830,0,10,80,0,1990,19498,384728972,0,0,379,19732,0,0.0,0,0.0,C1
C1834,0,10,80,0,1990,9816,166372230,0,0,326,16950,0,0.0,0,0.0,C1
C1838,0,10,80,0,1990,7903,114831599,0,0,279,14531,0,0.0,0,0.0,C1
C1842,0,10,80,0,1990,12339,221857224,0,0,346,17981,0,0.0,0,0.0,C1
C1846,0,10,80,0,1990,12190,231132276,0,0,365,18961,0,0.0,0,0.0,C1
C1850,0,10,80,0,1990,36500,888381110,0,0,468,24339,0,0.0,0,0.0,C1
C1858,0,10,40,0,1990,135841,2790851039,0,0,395,20545,0,0.0,0,0.0,C1
C1862,0,10,80,0,1990,12357,209258488,0,0,326,16934,0,0.0,0,0.0,C1
C1866,0,10,80,0,1990,19414,359400201,0,0,356,18513,0,0.0,0,0.0,C1
C1870,0,10,40,0,1990,27397,594855215,0,0,418,21713,0,0.0,0,0.0,C1
C1874,0,10,80,0,1990,12247,252171483,0,0,396,20591,0,0.0,0,0.0,C1
C1882,0,10,80,0,1990,15940,332085706,0,0,401,20833,0,0.0,0,0.0,C1
C1886,0,10,80,0,1990,6634,140278381,0,0,407,21145,0,0.0,0,0.0,C1
C1890,0,10,80,0,1990,10176,156548308,0,0,296,15385,0,0.0,0,0.0,C1
C1894,0,10,80,0,1990,12008,182413796,0,0,292,15191,0,0.0,0,0.0,C1
C1898,0,10,80,0,1990,20424,348784867,0,0,328,17077,0,0.0,0,0.0,C1
C1906,0,10,40,0,1990,33876,654786146,0,0,372,19329,0,0.0,0,0.0,C1
C1910,0,10,40,0,1990,1965407,49794636520,0,0,487,25336,0,0.0,0,0.0,C1
C1914,0,10,40,0,1990,57515,1135282758,0,0,380,19739,0,0.0,0,0.0,C1
C1918,0,10,40,0,1990,31853,667980522,0,0,403,20971,0,0.0,0,0.0,C1
C1922,0,10,80,0,1990,14510,259365366,0,0,344,17875,0,0.0,0,0.0,C1
C1926,0,10,40,0,1990,41451,761959328,0,0,354,18382,0,0.0,0,0.0,C1
C1930,0,10,80,0,1990,27710,421463754,0,0,292,15210,0,0.0,0,0.0,C1
C1934,0,10,40,0,1990,161825,3630709238,0,0,431,22436,0,0.0,0,0.0,C1
C1938,0,10,40,0,1990,397168,9224722750,0,0,447,23226,0,0.0,0,0.0,C1
C1946,0,10,40,0,1990,48938,990202594,0,0,389,20234,0,0.0,0,0.0,C1
C1950,0,10,40,0,1990,51699,1248540893,0,0,464,24150,0,0.0,0,0.0,C1
C1954,0,10,80,0,1990,12061,222986463,0,0,356,18488,0,0.0,0,0.0,C1
C1958,0,10,80,0,1990,17029,423984607,0,0,479,24898,0,0.0,0,0.0,C1
C1962,0,10,80,0,1990,9705,156222315,0,0,310,16098,0,0.0,0,0.0,C1
C1966,0,10,40,0,1990,122025,2136762529,0,0,337,17511,0,0.0,0,0.0,C1
C1970,0,10,80,0,1990,4928,62851398,0,0,245,12754,0,0.0,0,0.0,C1
C1974,0,10,40,0,1990,832268,21334905460,0,0,493,25635,0,0.0,0,0.0,C1
C1976,0,10,80,0,1990,7022,148220481,0,0,406,21108,0,0.0,0,0.0,C1
C1978,0,10,40,0,1990,234584,5095331781,0,0,418,21721,0,0.0,0,0.0,C1
C1982,0,10,40,0,1990,1835311,51792146274,0,0,543,28220,0,0.0,0,0.0,C1
C1986,0,10,80,0,1990,9308,152727556,0,0,316,16409,0,0.0,0,0.0,C1
C1990,0,10,80,0,1990,8854,136029084,0,0,295,15364,0,0.0,0,0.0,C1
C1994,0,10,80,0,1990,12225,233236142,0,0,367,19078,0,0.0,0,0.0,C1
C1998,0,10,80,0,1990,13313,228081854,0,0,329,17133,0,0.0,0,0.0,C1
C2002,0,10,40,0,1990,52057,941051241,0,0,348,18077,0,0.0,0,0.0,C2
C2006,0,10,80,0,1990,13470,217042686,0,0,310,16113,0,0.0,0,0.0,C2
C2010,0,10,40,0,1990,40789,817973252,0,0,386,20054,0,0.0,0,0.0,C2
C2014,0,10,80,0,1990,18692,320982015,0,0,330,17172,0,0.0,0,0.0,C2
C2018,0,10,80,0,1990,26838,491920096,0,0,352,18329,0,0.0,0,0.0,C2
C2022,0,10,40,0,1990,43497,867809586,0,0,384,19951,0,0.0,0,0.0,C2
C2026,0,10,40,0,1990,104080,2079123523,0,0,384,19976,0,0.0,0,0.0,C2
C2030,0,10,80,0,1990,7316,141793382,0,0,373,19380,0,0.0,0,0.0,C2
C2034,0,10,80,0,1990,13146,248770605,0,0,364,18923,0,0.0,0,0.0,C2
C2038,0,10,80,0,1990,17843,279340536,0,0,301,15656,0,0.0,0,0.0,C2
C2042,0,10,80,0,1990,13267,223002438,0,0,323,16809,0,0.0,0,0.0,C2
C2046,0,10,80,0,1990,8587,114129182,0,0,256,13291,0,0.0,0,0.0,C2
C2050,0,10,40,0,1990,188523,4627660996,0,0,472,24547,0,0.0,0,0.0,C2
C2054,0,10,80,0,1990,14952,278489765,0,0,358,18625,0,0.0,0,0.0,C2
C2058,0,10,80,0,1990,7960,112112172,0,0,271,14085,0,0.0,0,0.0,C2
C2062,0,10,80,0,1990,30744,548022112,0,0,343,17826,0,0.0,0,0.0,C2
C2066,0,10,80,0,1990,15040,281838936,0,0,360,18740,0,0.0,0,0.0,C2
C2070,0,10,80,0,1990,41454,798883492,0,0,371,19272,0,0.0,0,0.0,C2
C2074,0,10,40,0,1990,56909,1075098454,0,0,363,18892,0,0.0,0,0.0,C2
C2078,0,10,80,0,1990,16524,305612939,0,0,356,18495,0,0.0,0,0.0,C2
C2082,0,10,80,0,1990,16312,289986206,0,0,342,17778,0,0.0,0,0.0,C2
C2090,0,10,80,0,1990,13547,227974034,0,0,324,16829,0,0.0,0,0.0,C2
C2094,0,10,40,0,1990,44636,787744126,0,0,339,17648,0,0.0,0,0.0,C2
C2098,0,10,80,0,1990,19078,367511716,0,0,370,19264,0,0.0,0,0.0,C2
C2102,0,10,80,0,1990,14545,226694628,0,0,300,15586,0,0.0,0,0.0,C2
C2106,0,10,40,0,1990,33911,593755666,0,0,337,17509,0,0.0,0,0.0,C2
C2112,0,10,80,0,1990,4919,76990064,0,0,301,15652,0,0.0,0,0.0,C2
C2114,0,10,40,0,1990,98581,2065267835,0,0,403,20950,0,0.0,0,0.0,C2
C2122,0,10,80,0,1990,19398,440563118,0,0,437,22711,0,0.0,0,0.0,C2
C2126,0,10,80,0,1990,9109,147231836,0,0,311,16163,0,0.0,0,0.0,C2
C2130,0,10,40,0,1990,39978,794488461,0,0,382,19873,0,0.0,0,0.0,C2
C2134,0,10,40,0,1990,205804,3665152796,0,0,342,17809,0,0.0,0,0.0,C2
C2138,0,10,80,0,1990,15579,274870257,0,0,339,17643,0,0.0,0,0.0,C2
C2142,0,10,80,0,1990,21102,379651613,0,0,346,17991,0,0.0,0,0.0,C2
C2146,0,10,80,0,1990,30796,564068054,0,0,352,18316,0,0.0,0,0.0,C2
C2150,0,10,40,0,1990,117252,2532711079,0,0,415,21601,0,0.0,0,0.0,C2
C2154,0,10,80,0,1990,12741,248134593,0,0,375,19476,0,0.0,0,0.0,C2
C2158,0,10,80,0,1990,7133,110390453,0,0,298,15477,0,0.0,0,0.0,C2
C2164,0,10,80,0,1990,9521,160968689,0,0,325,16906,0,0.0,0,0.0,C2
C2166,0,10,40,0,1990,113424,2220356363,0,0,376,19576,0,0.0,0,0.0,C2
C2170,0,10,80,0,1990,44385,890333981,0,0,386,20059,0,0.0,0,0.0,C2
C2174,0,10,80,0,1990,7199,142165689,0,0,380,19748,0,0.0,0,0.0,C2
C2178,0,10,40,0,1990,145839,3115932216,0,0,411,21366,0,0.0,0,0.0,C2
C2182,0,10,40,0,1990,26712,746953979,0,0,538,27964,0,0.0,0,0.0,C2
C2186,0,10,80,0,1990,8962,151749236,0,0,326,16933,0,0.0,0,0.0,C2
C2190,0,10,80,0,1990,18627,395978757,0,0,409,21259,0,0.0,0,0.0,C2
C2194,0,10,40,0,1990,15137,183303902,0,0,233,12110,0,0.0,0,0.0,C2
C2198,0,10,80,0,1990,5853,112863138,0,0,371,19284,0,0.0,0,0.0,C2
C2202,0,10,40,0,1990,72691,1389579498,0,0,368,19116,0,0.0,0,0.0,C2
C2206,0,10,80,0,1990,19315,373604672,0,0,372,19342,0,0.0,0,0.0,C2
C2210,0,10,80,0,1990,15321,230100764,0,0,289,15018,0,0.0,0,0.0,C2
C2214,0,10,40,0,1990,32171,701774637,0,0,419,21814,0,0.0,0,0.0,C2
C2218,0,10,40,0,1990,92066,1682432591,0,0,351,18274,0,0.0,0,0.0,C2
C2222,0,10,40,0,1990,104871,1918243461,0,0,352,18291,0,0.0,0,0.0,C2
C2226,0,10,80,0,1990,16099,262180352,0,0,313,16285,0,0.0,0,0.0,C2
C2230,0,10,80,0,1990,31333,723020154,0,0,444,23076,0,0.0,0,0.0,C2
C2234,0,10,80,0,1990,8188,134239117,0,0,315,16394,0,0.0,0,0.0,C2
C2238,0,10,40,0,1990,39793,697520575,0,0,337,17529,0,0.0,0,0.0,C2
C2242,0,10,40,0,1990,163807,4667742421,0,0,548,28495,0,0.0,0,0.0,C2
C2250,0,10,40,0,1990,74727,1450232840,0,0,373,19407,0,0.0,0,0.0,C2
C2252,0,10,40,0,1990,49340,959955629,0,0,374,19456,0,0.0,0,0.0,C2
C2254,0,10,40,0,1990,39752,802417543,0,0,388,20186,0,0.0,0,0.0,C2
C2258,0,10,80,0,1990,24434,420566840,0,0,331,17212,0,0.0,0,0.0,C2
C2262,0,10,80,0,1990,7969,127535176,0,0,308,16004,0,0.0,0,0.0,C2
C2266,0,10,40,0,1990,74647,1589819692,0,0,410,21298,0,0.0,0,0.0,C2
C2270,0,10,80,0,1990,17373,307227990,0,0,340,17685,0,0.0,0,0.0,C2
C2278,0,10,80,0,1990,10155,164825745,0,0,312,16232,0,0.0,0,0.0,C2
C2282,0,10,80,0,1990,7926,124888851,0,0,303,15758,0,0.0,0,0.0,C2
C2284,0,10,80,0,1990,18797,296071248,0,0,303,15751,0,0.0,0,0.0,C2
C2286,0,10,80,0,1990,10719,154305675,0,0,277,14396,0,0.0,0,0.0,C2
C2290,0,10,40,0,1990,90603,1649160234,0,0,350,18202,0,0.0,0,0.0,C2
C2298,0,10,80,0,1990,7518,140870141,0,0,360,18739,0,0.0,0,0.0,C2
C2302,0,10,40,0,1990,53462,940461014,0,0,338,17591,0,0.0,0,0.0,C2
C2306,0,10,40,0,1990,187614,4228480576,0,0,433,22538,0,0.0,0,0.0,C2
C2314,0,10,80,0,1990,10199,181850826,0,0,343,17831,0,0.0,0,0.0,C2
C2318,0,10,80,0,1990,31062,626567554,0,0,388,20172,0,0.0,0,0.0,C2
C2330,0,10,80,0,1990,20316,431473106,0,0,408,21238,0,0.0,0,0.0,C2
C2334,0,10,80,0,1990,13207,214695992,0,0,313,16257,0,0.0,0,0.0,C2
C2338,0,10,80,0,1990,25505,508292899,0,0,383,19929,0,0.0,0,0.0,C2
C2342,0,10,40,0,1990,283020,5547907930,0,0,377,19603,0,0.0,0,0.0,C2
C2346,0,10,40,0,1990,33696,672489228,0,0,384,19957,0,0.0,0,0.0,C2
C2350,0,10,80,0,1990,18275,339842689,0,0,358,18596,0,0.0,0,0.0,C2
C2354,0,10,40,0,1990,95835,1818996580,0,0,365,18980,0,0.0,0,0.0,C2
